,week_day,route_id,start_time,travel_time,month_day,stop_id
1799,1,2,44069,56,7,5
1800,1,3,44138,66,7,5
1801,1,1,44226,67,7,5
1802,1,1,44753,67,7,5
1803,1,0,45105,70,7,5
1804,1,3,45317,83,7,5
1805,1,3,45419,90,7,5
1806,1,2,45541,83,7,5
1807,1,2,45594,99,7,5
1808,1,1,45651,94,7,5
1809,1,0,45715,101,7,5
1810,1,2,45769,140,7,5
1811,1,3,45836,136,7,5
1812,1,0,45948,84,7,5
1813,1,1,46108,54,7,5
1814,1,2,46212,69,7,5
1815,1,3,46504,64,7,5
1816,1,0,46619,51,7,5
1817,1,2,46687,53,7,5
1818,1,3,46774,66,7,5
1819,1,1,46931,51,7,5
1820,1,1,47229,76,7,5
1821,1,2,47388,71,7,5
1822,1,3,47538,54,7,5
1823,1,0,47606,67,7,5
1824,1,1,47672,55,7,5
1825,1,3,47865,73,7,5
1826,1,0,48096,63,7,5
1827,1,3,48149,86,7,5
1828,1,2,48227,76,7,5
1829,1,1,48347,58,7,5
1830,1,3,48442,59,7,5
1831,1,0,48552,67,7,5
1832,1,3,48792,50,7,5
1833,1,2,49213,55,7,5
1834,1,3,49352,59,7,5
1835,1,2,49664,77,7,5
1836,1,3,49750,66,7,5
1837,1,1,49935,60,7,5
1838,1,0,50011,85,7,5
1839,1,2,50353,75,7,5
1840,1,3,50437,86,7,5
1841,1,2,50495,100,7,5
1842,1,0,50557,104,7,5
1843,1,2,50733,49,7,5
1844,1,3,50794,60,7,5
1845,1,0,50861,68,7,5
1846,1,3,51000,54,7,5
1847,1,1,51397,65,7,5
1848,1,0,51455,84,7,5
1849,1,2,51535,80,7,5
1850,1,3,51848,73,7,5
1851,1,1,51992,49,7,5
1852,1,0,52048,78,7,5
1853,1,2,52133,307,7,5
1854,1,3,52295,216,7,5
1855,1,1,52554,83,7,5
1856,1,2,52650,109,7,5
1857,1,0,52696,135,7,5
1858,1,1,52776,114,7,5
1859,1,3,53040,75,7,5
1860,1,2,53171,57,7,5
1861,1,1,53224,69,7,5
1862,1,0,53361,66,7,5
1863,1,3,53537,74,7,5
1864,1,3,53726,59,7,5
1865,1,3,54172,60,7,5
1866,1,2,54442,82,7,5
1867,1,2,54585,61,7,5
1868,1,0,54665,64,7,5
1869,1,3,54748,52,7,5
1870,1,1,54842,60,7,5
1871,1,2,54930,78,7,5
1872,1,0,55074,92,7,5
1873,1,1,55216,92,7,5
1874,1,0,55296,65,7,5
1875,1,1,55355,90,7,5
1876,1,3,55595,70,7,5
1877,1,3,55684,74,7,5
1878,1,0,55731,93,7,5
1879,1,3,56111,71,7,5
1880,1,2,56230,64,7,5
1881,1,1,56378,70,7,5
1882,1,3,56796,76,7,5
1883,1,2,57043,87,7,5
1884,1,0,57118,91,7,5
1885,1,3,57185,101,7,5
1886,1,3,57301,91,7,5
1887,1,3,57472,63,7,5
1888,1,2,57597,57,7,5
1889,1,0,57671,66,7,5
1890,1,3,57741,61,7,5
1891,1,1,57789,67,7,5
1892,1,3,58086,55,7,5
1893,1,0,58141,67,7,5
1894,1,1,58205,87,7,5
1895,1,3,58255,123,7,5
1896,1,2,58650,62,7,5
1897,1,0,58719,66,7,5
1898,1,2,58767,74,7,5
1899,1,3,58839,66,7,5
1900,1,1,59110,56,7,5
1901,1,3,59391,52,7,5
1902,1,2,59854,72,7,5
1903,1,1,60041,72,7,5
1904,1,0,60088,115,7,5
1905,1,2,60131,144,7,5
1906,1,1,60375,71,7,5
1907,1,3,60469,111,7,5
1908,1,1,60718,45,7,5
1909,1,0,60840,74,7,5
1910,1,3,60921,65,7,5
1911,1,2,61031,106,7,5
1912,1,0,61156,61,7,5
1913,1,2,61270,69,7,5
1914,1,1,61453,71,7,5
1915,1,3,61708,115,7,5
1916,1,3,61820,97,7,5
1917,1,2,62390,65,7,5
1918,1,0,62441,89,7,5
1919,1,2,62842,65,7,5
1920,1,0,62957,65,7,5
1921,1,3,63042,56,7,5
1922,1,1,63110,96,7,5
1923,1,2,63150,119,7,5
1924,1,3,63576,58,7,5
1925,1,0,63700,57,7,5
1926,1,3,63778,53,7,5
1927,1,2,64279,57,7,5
1928,1,0,64347,83,7,5
1929,1,3,64417,101,7,5
1930,1,2,64738,59,7,5
1931,1,0,64803,63,7,5
1932,1,0,64971,62,7,5
1933,1,2,65026,70,7,5
1934,1,1,65093,62,7,5
1935,1,0,65596,62,7,5
1936,1,1,65671,78,7,5
1937,1,3,65823,67,7,5
1938,1,2,66039,72,7,5
1939,1,3,66126,70,7,5
1940,1,3,66206,79,7,5
1941,1,0,66261,88,7,5
1942,1,1,66321,125,7,5
1943,1,3,66377,147,7,5
1944,1,2,66500,117,7,5
1945,1,0,66859,64,7,5
1946,1,3,66961,71,7,5
1947,1,1,67026,73,7,5
1948,1,2,67231,61,7,5
1949,1,3,67322,61,7,5
1950,1,1,67456,46,7,5
1951,1,2,67652,59,7,5
1952,1,0,67722,62,7,5
1953,1,3,68089,75,7,5
1954,1,2,68168,83,7,5
1955,1,3,68226,111,7,5
1956,1,0,68339,66,7,5
1957,1,1,68403,81,7,5
1958,1,3,68482,72,7,5
1959,1,2,68770,75,7,5
1960,1,1,68860,58,7,5
1961,1,3,69224,58,7,5
1962,1,2,69282,90,7,5
1963,1,0,69554,69,7,5
1964,1,1,69620,113,7,5
1965,1,2,69740,85,7,5
1966,1,0,69827,82,7,5
1967,1,1,69895,101,7,5
1968,1,3,70220,91,7,5
1969,1,0,70270,135,7,5
1970,1,3,70329,157,7,5
1971,1,2,70403,149,7,5
1972,1,1,70622,91,7,5
1973,1,0,70693,116,7,5
1974,1,3,70776,124,7,5
1975,1,2,71087,69,7,5
1976,1,1,71172,66,7,5
1977,1,3,71496,58,7,5
1978,1,3,71509,90,7,5
1979,1,2,71604,131,7,5
1980,1,3,71662,160,7,5
1981,1,2,71736,152,7,5
1982,1,1,71798,146,7,5
1983,1,0,72159,75,7,5
1984,1,3,72229,99,7,5
1985,1,2,72404,66,7,5
1986,1,0,72468,71,7,5
1987,1,1,72572,49,7,5
1988,1,2,72632,61,7,5
1989,1,0,72932,53,7,5
1990,1,3,73233,65,7,5
1991,1,1,73300,88,7,5
1992,1,0,73408,70,7,5
1993,1,3,73502,83,7,5
1994,1,1,73585,69,7,5
1995,1,3,73737,55,7,5
1996,1,2,74121,76,7,5
1997,1,2,74198,98,7,5
1998,1,0,74265,95,7,5
1999,1,3,74336,90,7,5
2000,1,2,74531,66,7,5
2001,1,0,74590,75,7,5
2002,1,3,74688,72,7,5
2003,1,1,74779,63,7,5
2004,1,0,74864,78,7,5
2005,1,2,74980,85,7,5
2006,1,3,75047,91,7,5
2007,1,0,75470,69,7,5
2008,1,1,75555,97,7,5
2009,1,2,75641,114,7,5
2010,1,3,75751,103,7,5
2011,1,0,75840,99,7,5
2012,1,1,75905,122,7,5
2013,1,3,76445,63,7,5
2014,1,0,76516,96,7,5
2015,1,2,76652,80,7,5
2016,1,1,76726,104,7,5
2017,1,0,77015,59,7,5
2018,1,2,77111,70,7,5
2019,1,1,77245,69,7,5
2020,1,0,77304,90,7,5
2021,1,1,77745,69,7,5
2022,1,3,77853,76,7,5
2023,1,2,77966,69,7,5
2024,1,3,78044,78,7,5
2025,1,0,78156,57,7,5
2026,1,1,78233,77,7,5
2027,1,3,78314,83,7,5
2028,1,2,78387,99,7,5
2029,1,1,78462,98,7,5
2030,1,3,78547,102,7,5
2031,1,0,78979,52,7,5
2032,1,2,79180,79,7,5
2033,1,3,79293,75,7,5
2034,1,0,79390,67,7,5
2035,1,3,79495,72,7,5
2036,1,0,79632,61,7,5
2037,1,1,79707,78,7,5
2038,1,3,79788,75,7,5
2039,1,2,79967,70,7,5
2040,1,2,80064,77,7,5
2041,1,0,80120,87,7,5
2042,1,3,80228,49,7,5
2043,1,2,80445,44,7,5
2044,1,0,80594,52,7,5
2045,1,3,80893,61,7,5
2046,1,2,81430,62,7,5
2047,1,0,81501,73,7,5
2048,1,3,81610,78,7,5
2049,1,1,81844,69,7,5
2050,1,0,81912,87,7,5
2051,1,2,82119,56,7,5
2052,1,3,82202,70,7,5
2053,1,3,82263,83,7,5
2054,1,0,82338,82,7,5
2055,1,1,82480,75,7,5
2056,1,0,82671,57,7,5
2057,1,1,82796,61,7,5
2058,1,2,82870,59,7,5
2059,1,3,82947,67,7,5
2060,1,3,83487,52,7,5
2061,1,2,83761,69,7,5
2062,1,0,83854,82,7,5
2063,1,2,84001,55,7,5
2064,1,3,84344,64,7,5
2065,1,3,84471,67,7,5
2066,1,1,84576,55,7,5
2067,1,0,84682,83,7,5
2068,1,2,84771,101,7,5
2069,1,3,84851,104,7,5
2070,1,0,84942,64,7,5
2071,1,3,85105,71,7,5
2072,1,1,85444,58,7,5
2073,1,3,85824,53,7,5
2074,1,0,86021,73,7,5
2075,1,2,86379,78,7,5
2076,1,2,41,99,7,5
2077,1,3,115,90,7,5
2078,1,0,256,71,7,5
2079,1,3,471,67,7,5
2080,1,1,600,56,7,5
2081,1,2,1162,63,7,5
2082,1,3,1225,89,7,5
2083,1,0,1285,85,7,5
2084,1,1,1367,89,7,5
2085,1,2,1482,85,7,5
2086,1,0,1537,99,7,5
2087,1,3,1644,70,7,5
2088,1,2,2033,69,7,5
2089,1,0,2092,86,7,5
2090,1,1,2329,57,7,5
2091,1,2,2419,68,7,5
2092,1,0,2480,95,7,5
2093,1,3,2563,85,7,5
2094,1,3,2627,86,7,5
2095,1,1,3115,66,7,5
2096,1,3,3171,66,7,5
2097,1,0,3257,79,7,5
2098,1,3,3330,115,7,5
2099,1,1,3413,98,7,5
2100,1,2,3523,85,7,5
2101,1,0,3580,105,7,5
2102,1,3,3700,63,7,5
2103,1,2,3894,77,7,5
2104,1,1,3943,100,7,5
2105,1,3,4075,58,7,5
2106,1,2,4553,83,7,5
2107,1,3,4776,48,7,5
2108,1,0,4869,56,7,5
2109,1,2,5111,62,7,5
2110,1,3,5188,62,7,5
2111,1,1,5241,62,7,5
2112,1,0,5407,82,7,5
2113,1,3,5474,112,7,5
2114,1,2,5635,46,7,5
2115,1,1,6025,62,7,5
2116,1,0,6092,92,7,5
2117,1,3,6162,82,7,5
2118,1,3,6275,47,7,5
2119,1,1,6377,66,7,5
2120,1,0,6542,59,7,5
2121,1,2,6948,72,7,5
2122,1,3,7123,54,7,5
2123,1,1,7242,75,7,5
2124,1,0,7314,83,7,5
2125,1,1,7577,75,7,5
2126,1,2,7706,64,7,5
2127,1,0,7766,79,7,5
2128,1,3,8139,61,7,5
2129,1,2,8242,59,7,5
2130,1,1,8369,54,7,5
2131,1,0,8419,91,7,5
2132,1,3,8733,50,7,5
2133,1,3,8772,83,7,5
2134,1,1,8915,48,7,5
2135,1,0,8982,70,7,5
2136,1,2,9049,79,7,5
2137,1,3,9129,59,7,5
2138,1,1,9294,55,7,5
2139,1,1,9556,56,7,5
2140,1,0,9648,61,7,5
2141,1,3,9805,55,7,5
2142,1,3,9868,60,7,5
2143,1,2,9994,50,7,5
2144,1,3,10430,48,7,5
2145,1,3,10917,45,7,5
2146,1,2,11000,59,7,5
2147,1,0,11081,59,7,5
2148,1,3,11141,70,7,5
2149,1,1,11576,63,7,5
2150,1,2,11633,94,7,5
2151,1,3,11789,50,7,5
2152,1,0,11970,67,7,5
2153,1,3,12043,79,7,5
2154,1,2,12491,58,7,5
2155,1,1,12552,78,7,5
2156,1,3,12609,81,7,5
2157,1,0,12700,75,7,5
2158,1,3,12876,67,7,5
2159,1,1,13000,57,7,5
2160,1,2,13466,70,7,5
2161,1,0,13549,72,7,5
2162,1,3,13618,82,7,5
2163,1,0,14081,60,7,5
2164,1,3,14150,102,7,5
2165,1,1,14214,106,7,5
2166,1,3,14268,133,7,5
2167,1,0,14380,73,7,5
2168,1,2,14778,72,7,5
2169,1,3,15106,65,7,5
2170,1,1,15176,66,7,5
2171,1,0,15254,50,7,5
2172,1,2,15308,78,7,5
2173,1,2,15606,61,7,5
2174,1,3,15665,82,7,5
2175,1,0,15909,57,7,5
2176,1,1,16220,66,7,5
2177,1,3,16317,64,7,5
2178,1,3,16714,45,7,5
2179,1,0,16902,73,7,5
2180,1,1,16958,90,7,5
2181,1,2,17023,99,7,5
2182,1,3,17354,40,7,5
2183,1,1,17471,68,7,5
2184,1,1,17768,57,7,5
2185,1,0,17866,67,7,5
2186,1,0,39014,93,7,6
2187,1,0,39497,102,7,6
2188,1,0,40174,100,7,6
2189,1,0,41553,87,7,6
2190,1,0,42438,82,7,6
2191,1,0,42966,105,7,6
2192,1,0,43473,96,7,6
2193,1,0,44193,103,7,6
2194,1,0,45366,91,7,6
2195,1,0,46016,74,7,6
2196,1,0,46222,94,7,6
2197,1,0,46854,89,7,6
2198,1,0,47834,85,7,6
2199,1,0,48378,88,7,6
2200,1,0,48812,99,7,6
2201,1,0,49881,89,7,6
2202,1,0,50836,117,7,6
2203,1,0,51129,81,7,6
2204,1,0,51717,95,7,6
2205,1,0,52599,289,7,6
2206,1,0,52990,146,7,6
2207,1,0,54919,109,7,6
2208,1,0,55570,83,7,6
2209,1,0,56008,81,7,6
2210,1,0,56326,80,7,6
2211,1,0,57416,83,7,6
2212,1,0,57910,98,7,6
2213,1,0,58443,120,7,6
2214,1,0,58946,107,7,6
2215,1,0,59006,91,7,6
2216,1,0,60378,92,7,6
2217,1,0,61079,98,7,6
2218,1,0,61384,81,7,6
2219,1,0,62744,91,7,6
2220,1,0,63281,104,7,6
2221,1,0,63965,92,7,6
2222,1,0,64639,101,7,6
2223,1,0,65025,71,7,6
2224,1,0,65249,112,7,6
2225,1,0,65860,110,7,6
2226,1,0,66547,85,7,6
2227,1,0,67120,96,7,6
2228,1,0,67997,90,7,6
2229,1,0,68587,82,7,6
2230,1,0,69858,83,7,6
2231,1,0,70239,148,7,6
2232,1,0,70603,160,7,6
2233,1,0,70991,86,7,6
2234,1,0,71820,64,7,6
2235,1,0,72484,112,7,6
2236,1,0,72745,99,7,6
2237,1,0,73349,115,7,6
2238,1,0,73773,123,7,6
2239,1,0,74543,99,7,6
2240,1,0,74870,88,7,6
2241,1,0,75168,173,7,6
2242,1,0,75775,85,7,6
2243,1,0,76129,82,7,6
2244,1,0,76822,136,7,6
2245,1,0,77290,82,7,6
2246,1,0,77564,81,7,6
2247,1,0,78411,91,7,6
2248,1,0,79311,122,7,6
2249,1,0,79728,98,7,6
2250,1,0,79912,73,7,6
2251,1,0,80399,96,7,6
2252,1,0,80874,85,7,6
2253,1,0,81831,83,7,6
2254,1,0,82218,112,7,6
2255,1,0,82616,100,7,6
2256,1,0,82935,75,7,6
2257,1,0,84202,108,7,6
2258,1,0,85090,127,7,6
2259,1,0,86301,97,7,6
2260,1,0,508,94,7,6
2261,1,0,1561,83,7,6
2262,1,0,1810,78,7,6
2263,1,0,2380,89,7,6
2264,1,0,2763,106,7,6
2265,1,0,3522,86,7,6
2266,1,0,3871,78,7,6
2267,1,0,5175,84,7,6
2268,1,0,5721,118,7,6
2269,1,0,6363,87,7,6
2270,1,0,6793,123,7,6
2271,1,0,7585,96,7,6
2272,1,0,7995,77,7,6
2273,1,0,8682,92,7,6
2274,1,0,9216,64,7,6
2275,1,0,9871,101,7,6
2276,1,0,11319,84,7,6
2277,1,0,12212,153,7,6
2278,1,0,12938,103,7,6
2279,1,0,13838,85,7,6
2280,1,0,14379,91,7,6
2281,1,0,14631,73,7,6
2282,1,0,15452,69,7,6
2283,1,0,16138,85,7,6
2284,1,0,17162,97,7,6
2285,1,0,39192,55,7,7
2286,1,0,39662,76,7,7
2287,1,0,40340,41,7,7
2288,1,0,41212,129,7,7
2289,1,0,42056,133,7,7
2290,1,0,42602,34,7,7
2291,1,0,43135,57,7,7
2292,1,0,43645,78,7,7
2293,1,0,44358,66,7,7
2294,1,0,45013,108,7,7
2295,1,0,45536,42,7,7
2296,1,0,46215,33,7,7
2297,1,0,46456,93,7,7
2298,1,0,47033,37,7,7
2299,1,0,47640,53,7,7
2300,1,0,47987,124,7,7
2301,1,0,48559,35,7,7
2302,1,0,48990,104,7,7
2303,1,0,49367,150,7,7
2304,1,0,50058,119,7,7
2305,1,0,51019,111,7,7
2306,1,0,51320,104,7,7
2307,1,0,51914,92,7,7
2308,1,0,52995,143,7,7
2309,1,0,53296,200,7,7
2310,1,0,53847,44,7,7
2311,1,0,54554,78,7,7
2312,1,0,55093,113,7,7
2313,1,0,55737,36,7,7
2314,1,0,56164,39,7,7
2315,1,0,56482,39,7,7
2316,1,0,57575,40,7,7
2317,1,0,58093,50,7,7
2318,1,0,58652,34,7,7
2319,1,0,59101,43,7,7
2320,1,0,59174,35,7,7
2321,1,0,59585,101,7,7
2322,1,0,60541,99,7,7
2323,1,0,60775,75,7,7
2324,1,0,61247,84,7,7
2325,1,0,61523,30,7,7
2326,1,0,62209,110,7,7
2327,1,0,62902,46,7,7
2328,1,0,63461,43,7,7
2329,1,0,64139,42,7,7
2330,1,0,64818,46,7,7
2331,1,0,65157,53,7,7
2332,1,0,65426,40,7,7
2333,1,0,66031,65,7,7
2334,1,0,66744,30,7,7
2335,1,0,67276,98,7,7
2336,1,0,68168,45,7,7
2337,1,0,68733,34,7,7
2338,1,0,69259,41,7,7
2339,1,0,70032,40,7,7
2340,1,0,70458,106,7,7
2341,1,0,70833,81,7,7
2342,1,0,71156,64,7,7
2343,1,0,72092,86,7,7
2344,1,0,72688,55,7,7
2345,1,0,72995,114,7,7
2346,1,0,73693,55,7,7
2347,1,0,73981,110,7,7
2348,1,0,74715,38,7,7
2349,1,0,75043,32,7,7
2350,1,0,75407,143,7,7
2351,1,0,75948,42,7,7
2352,1,0,76285,37,7,7
2353,1,0,77043,54,7,7
2354,1,0,77477,42,7,7
2355,1,0,77856,37,7,7
2356,1,0,78627,35,7,7
2357,1,0,79537,39,7,7
2358,1,0,79908,71,7,7
2359,1,0,80196,45,7,7
2360,1,0,80582,37,7,7
2361,1,0,81039,37,7,7
2362,1,0,82054,93,7,7
2363,1,0,82398,39,7,7
2364,1,0,82823,46,7,7
2365,1,0,83345,33,7,7
2366,1,0,84385,99,7,7
2367,1,0,85374,135,7,7
2368,1,0,85610,38,7,7
2369,1,0,73,43,7,7
2370,1,0,675,57,7,7
2371,1,0,1226,37,7,7
2372,1,0,1724,38,7,7
2373,1,0,1949,43,7,7
2374,1,0,2675,158,7,7
2375,1,0,3042,40,7,7
2376,1,0,3671,36,7,7
2377,1,0,4155,39,7,7
2378,1,0,5066,88,7,7
2379,1,0,5325,119,7,7
2380,1,0,5953,61,7,7
2381,1,0,6510,56,7,7
2382,1,0,6984,69,7,7
2383,1,0,7749,81,7,7
2384,1,0,8241,90,7,7
2385,1,0,8834,36,7,7
2386,1,0,9345,47,7,7
2387,1,0,10051,40,7,7
2388,1,0,11046,175,7,7
2389,1,0,11649,41,7,7
2390,1,0,12430,96,7,7
2391,1,0,13104,46,7,7
2392,1,0,14026,40,7,7
2393,1,0,14535,34,7,7
2394,1,0,14761,40,7,7
2395,1,0,15582,61,7,7
2396,1,0,16280,39,7,7
2397,1,0,17329,42,7,7
2398,1,0,17651,136,7,7
2399,1,3,36377,84,7,8
2400,1,2,36816,110,7,8
2401,1,2,37315,116,7,8
2402,1,3,37400,96,7,8
2403,1,2,38341,172,7,8
2404,1,3,38411,205,7,8
2405,1,1,38473,196,7,8
2406,1,3,38540,182,7,8
2407,1,2,38620,159,7,8
2408,1,3,38686,158,7,8
2409,1,3,39127,128,7,8
2410,1,0,39285,117,7,8
2411,1,2,39527,96,7,8
2412,1,1,39597,100,7,8
2413,1,3,39707,120,7,8
2414,1,0,39772,112,7,8
2415,1,2,39936,83,7,8
2416,1,3,40069,173,7,8
2417,1,1,40138,181,7,8
2418,1,0,40417,100,7,8
2419,1,1,40606,84,7,8
2420,1,2,40706,106,7,8
2421,1,3,40782,104,7,8
2422,1,3,41310,140,7,8
2423,1,0,41372,161,7,8
2424,1,2,41630,115,7,8
2425,1,3,41716,138,7,8
2426,1,1,41787,141,7,8
2427,1,2,42094,136,7,8
2428,1,3,42158,141,7,8
2429,1,0,42220,140,7,8
2430,1,2,42442,105,7,8
2431,1,1,42606,106,7,8
2432,1,0,42674,106,7,8
2433,1,1,42809,127,7,8
2434,1,1,43125,132,7,8
2435,1,1,43183,132,7,8
2436,1,0,43225,128,7,8
2437,1,2,43355,146,7,8
2438,1,3,43426,148,7,8
2439,1,3,43489,144,7,8
2440,1,3,43695,128,7,8
2441,1,0,43754,134,7,8
2442,1,1,43928,92,7,8
2443,1,2,44003,97,7,8
2444,1,3,44060,96,7,8
2445,1,3,44398,88,7,8
2446,1,0,44456,103,7,8
2447,1,2,44530,90,7,8
2448,1,1,44764,103,7,8
2449,1,3,45090,94,7,8
2450,1,0,45157,104,7,8
2451,1,2,45228,109,7,8
2452,1,1,45378,124,7,8
2453,1,3,45472,96,7,8
2454,1,0,45615,111,7,8
2455,1,2,45849,112,7,8
2456,1,3,46038,127,7,8
2457,1,1,46181,88,7,8
2458,1,0,46278,78,7,8
2459,1,3,46429,149,7,8
2460,1,2,46522,120,7,8
2461,1,0,46584,121,7,8
2462,1,1,46649,113,7,8
2463,1,3,46850,97,7,8
2464,1,0,47110,96,7,8
2465,1,2,47347,205,7,8
2466,1,3,47429,204,7,8
2467,1,1,47525,178,7,8
2468,1,0,47745,115,7,8
2469,1,1,47931,122,7,8
2470,1,2,48009,121,7,8
2471,1,3,48081,115,7,8
2472,1,0,48159,119,7,8
2473,1,1,48213,121,7,8
2474,1,2,48288,103,7,8
2475,1,0,48639,103,7,8
2476,1,3,48834,136,7,8
2477,1,1,48923,132,7,8
2478,1,2,49080,98,7,8
2479,1,0,49130,131,7,8
2480,1,3,49435,131,7,8
2481,1,2,49508,141,7,8
2482,1,0,49552,168,7,8
2483,1,1,49626,157,7,8
2484,1,3,49864,114,7,8
2485,1,2,50211,112,7,8
2486,1,0,50223,141,7,8
2487,1,3,50292,123,7,8
2488,1,1,50430,131,7,8
2489,1,3,50685,93,7,8
2490,1,1,50927,161,7,8
2491,1,3,51045,129,7,8
2492,1,2,51106,138,7,8
2493,1,0,51165,136,7,8
2494,1,1,51384,120,7,8
2495,1,0,51463,112,7,8
2496,1,3,51557,123,7,8
2497,1,3,51627,146,7,8
2498,1,1,51975,111,7,8
2499,1,0,52041,124,7,8
2500,1,2,52536,123,7,8
2501,1,3,52865,102,7,8
2502,1,2,52950,137,7,8
2503,1,3,53035,120,7,8
2504,1,1,53109,114,7,8
2505,1,0,53176,118,7,8
2506,1,2,53266,147,7,8
2507,1,3,53321,158,7,8
2508,1,1,53390,162,7,8
2509,1,2,53478,145,7,8
2510,1,0,53531,158,7,8
2511,1,1,53592,144,7,8
2512,1,3,53660,126,7,8
2513,1,2,53726,132,7,8
2514,1,3,53788,133,7,8
2515,1,2,53843,142,7,8
2516,1,0,53930,123,7,8
2517,1,1,53994,118,7,8
2518,1,3,54296,102,7,8
2519,1,2,54609,131,7,8
2520,1,0,54665,131,7,8
2521,1,1,54777,136,7,8
2522,1,3,54858,115,7,8
2523,1,2,55181,108,7,8
2524,1,0,55244,129,7,8
2525,1,1,55375,89,7,8
2526,1,3,55448,95,7,8
2527,1,2,55520,93,7,8
2528,1,0,55815,105,7,8
2529,1,1,55896,117,7,8
2530,1,3,55990,92,7,8
2531,1,0,56245,94,7,8
2532,1,3,56930,120,7,8
2533,1,1,57009,119,7,8
2534,1,2,57121,113,7,8
2535,1,3,57190,107,7,8
2536,1,2,57261,113,7,8
2537,1,0,57656,91,7,8
2538,1,1,57729,98,7,8
2539,1,3,57822,125,7,8
2540,1,2,57898,129,7,8
2541,1,0,58191,129,7,8
2542,1,3,58268,140,7,8
2543,1,1,58338,135,7,8
2544,1,0,58724,87,7,8
2545,1,1,58800,89,7,8
2546,1,2,58862,103,7,8
2547,1,0,59162,132,7,8
2548,1,0,59247,86,7,8
2549,1,2,59428,110,7,8
2550,1,3,59510,99,7,8
2551,1,2,59579,124,7,8
2552,1,1,59657,103,7,8
2553,1,0,59719,93,7,8
2554,1,3,60102,178,7,8
2555,1,1,60612,99,7,8
2556,1,0,60673,113,7,8
2557,1,0,60721,123,7,8
2558,1,2,60828,93,7,8
2559,1,0,60880,113,7,8
2560,1,3,60926,118,7,8
2561,1,1,60990,127,7,8
2562,1,3,61074,117,7,8
2563,1,2,61160,126,7,8
2564,1,1,61475,93,7,8
2565,1,0,61584,89,7,8
2566,1,3,61794,115,7,8
2567,1,1,62203,101,7,8
2568,1,3,62290,104,7,8
2569,1,0,62361,115,7,8
2570,1,2,62474,120,7,8
2571,1,3,62616,94,7,8
2572,1,2,62696,95,7,8
2573,1,1,62759,94,7,8
2574,1,3,62907,97,7,8
2575,1,0,62987,95,7,8
2576,1,2,63365,98,7,8
2577,1,3,63470,116,7,8
2578,1,0,63547,117,7,8
2579,1,1,63627,103,7,8
2580,1,3,63716,103,7,8
2581,1,2,63806,103,7,8
2582,1,0,64226,103,7,8
2583,1,3,64490,121,7,8
2584,1,2,64634,117,7,8
2585,1,3,64701,119,7,8
2586,1,0,64907,115,7,8
2587,1,1,65079,97,7,8
2588,1,3,65189,107,7,8
2589,1,0,65249,115,7,8
2590,1,2,65314,109,7,8
2591,1,0,65502,130,7,8
2592,1,1,65569,124,7,8
2593,1,2,65740,118,7,8
2594,1,3,65990,124,7,8
2595,1,3,66069,111,7,8
2596,1,0,66148,91,7,8
2597,1,1,66212,88,7,8
2598,1,2,66637,92,7,8
2599,1,0,66811,111,7,8
2600,1,3,66987,128,7,8
2601,1,2,67072,137,7,8
2602,1,1,67162,108,7,8
2603,1,3,67342,97,7,8
2604,1,0,67413,124,7,8
2605,1,1,67503,103,7,8
2606,1,2,67789,108,7,8
2607,1,3,67861,102,7,8
2608,1,3,67935,91,7,8
2609,1,1,67983,95,7,8
2610,1,0,68264,89,7,8
2611,1,2,68572,118,7,8
2612,1,0,68804,94,7,8
2613,1,3,68960,111,7,8
2614,1,1,69032,107,7,8
2615,1,0,69336,106,7,8
2616,1,2,69523,101,7,8
2617,1,1,69586,109,7,8
2618,1,0,70117,104,7,8
2619,1,1,70190,103,7,8
2620,1,2,70456,109,7,8
2621,1,3,70533,101,7,8
2622,1,0,70609,95,7,8
2623,1,3,70693,139,7,8
2624,1,2,70744,161,7,8
2625,1,1,70810,155,7,8
2626,1,3,70887,136,7,8
2627,1,0,70951,139,7,8
2628,1,3,71007,132,7,8
2629,1,2,71089,121,7,8
2630,1,1,71183,112,7,8
2631,1,0,71268,107,7,8
2632,1,3,71328,117,7,8
2633,1,1,71700,98,7,8
2634,1,3,71879,105,7,8
2635,1,2,72146,140,7,8
2636,1,0,72211,147,7,8
2637,1,3,72291,134,7,8
2638,1,1,72359,141,7,8
2639,1,3,72573,119,7,8
2640,1,0,72784,124,7,8
2641,1,2,73073,95,7,8
2642,1,0,73145,101,7,8
2643,1,1,73133,134,7,8
2644,1,1,73147,134,7,8
2645,1,1,73196,98,7,8
2646,1,3,73486,100,7,8
2647,1,2,73584,109,7,8
2648,1,3,73691,117,7,8
2649,1,0,73827,166,7,8
2650,1,1,73901,266,7,8
2651,1,3,74060,243,7,8
2652,1,0,74134,228,7,8
2653,1,2,74313,126,7,8
2654,1,1,74418,85,7,8
2655,1,3,74499,109,7,8
2656,1,0,74795,99,7,8
2657,1,3,74945,96,7,8
2658,1,0,75120,92,7,8
2659,1,2,75376,124,7,8
2660,1,3,75451,136,7,8
2661,1,1,75520,123,7,8
2662,1,0,75586,128,7,8
2663,1,3,75651,121,7,8
2664,1,2,75701,127,7,8
2665,1,0,76036,118,7,8
2666,1,3,76086,119,7,8
2667,1,1,76170,109,7,8
2668,1,0,76364,99,7,8
2669,1,1,76426,100,7,8
2670,1,2,76999,104,7,8
2671,1,3,77071,123,7,8
